id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg,Column 1
169300,"Succotash, (corn and limas), raw",Vegetables and Vegetable Products,99,5.03,1.02,19.59,3.8,0,0,0,0,0.19,0.198,0.489,0,0,0,0,0,0,0.412,0.412,0,0.16,0.284,0.443,0.295,0.068,0.055,0.243,0.171,0.209,0.056,0.306,0.294,0.277,0.489,0.758,0.2,0.196,0.29,0.208,0.082,1.587,0.128,0.13,0,40,0,0,15,15.1,0,0,0,18,0.186,1.83,48,0.688,113,369,0.6,4,0.61,
169299,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",Vegetables and Vegetable Products,27,0.66,0.26,6.46,1.4,0,0,0,2.53,0.062,0.022,0.126,0,0,0,0,0,0,0.047,0.047,0,0.011,0.024,0.034,0.022,0.007,0.005,0.024,0.02,0.018,0.009,0.026,0.033,0.025,0.064,0.105,0.022,0.021,0.024,0.038,0.022,0.81,0.355,0.099,0,8,0,7.5,6,3.5,0,0.12,0.8,21,0.035,0.34,11,0.109,14,117,0.3,18,0.2,
169298,"Squash, winter, spaghetti, raw",Vegetables and Vegetable Products,31,0.64,0.57,6.91,1.5,0,0,0,2.76,0.117,0.042,0.239,0,0,0,0,0,0,0.09,0.09,0,0.011,0.024,0.034,0.022,0.007,0.005,0.024,0.02,0.018,0.009,0.026,0.033,0.025,0.064,0.105,0.022,0.021,0.024,0.037,0.018,0.95,0.36,0.101,0,12,0,8.2,6,2.1,0,0.13,0.9,23,0.037,0.31,12,0.125,12,108,0.3,17,0.19,
169297,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",Vegetables and Vegetable Products,30,1.48,0.37,6.46,2.9,0,0,0,2.93,0.076,0.028,0.156,0,0,0,0,0,0,0.058,0.058,0,0.028,0.058,0.084,0.055,0.018,0.013,0.058,0.05,0.044,0.021,0.064,0.082,0.062,0.159,0.259,0.055,0.053,0.058,0.042,0.028,0.334,0.297,0.103,0,10,0,8.7,200,6.5,0,0.12,1,10,0.047,0.28,13,0.126,14,214,0.3,5,0.1,
169296,"Squash, winter, butternut, cooked, baked, without salt",Vegetables and Vegetable Products,40,0.9,0.09,10.49,3.2,0,0,0,1.97,0.019,0.007,0.038,0,0,0,0,0,0,0.014,0.014,0,0.017,0.035,0.051,0.033,0.011,0.008,0.035,0.03,0.027,0.013,0.039,0.05,0.038,0.097,0.157,0.033,0.032,0.035,0.072,0.017,0.969,0.359,0.124,0,19,0,0,558,15.1,0,1.29,1,41,0.065,0.6,29,0.172,27,284,0.5,4,0.13,
169295,"Squash, winter, butternut, raw",Vegetables and Vegetable Products,45,1,0.1,11.69,2,0,0,0,2.2,0.021,0.007,0.042,0,0,0,0,0,0,0.016,0.016,0,0.019,0.039,0.057,0.037,0.012,0.009,0.039,0.034,0.03,0.014,0.043,0.056,0.042,0.107,0.175,0.037,0.036,0.039,0.1,0.02,1.2,0.4,0.154,0,27,0,0,532,21,0,1.44,1.1,48,0.072,0.7,34,0.202,33,352,0.5,4,0.15,
169295,"Squash, winter, butternut, raw",Vegetables and Vegetable Products,45,1,0.1,11.69,2,0,0,0,2.2,0.021,0.007,0.042,0,0,0,0,0,0,0.016,0.016,0,0.019,0.039,0.057,0.037,0.012,0.009,0.039,0.034,0.03,0.014,0.043,0.056,0.042,0.107,0.175,0.037,0.036,0.039,0.1,0.02,1.2,0.4,0.154,0,27,0,0,532,21,0,1.44,1.1,48,0.072,0.7,34,0.202,33,352,0.5,4,0.15,
169294,"Squash, winter, acorn, cooked, boiled, mashed, without salt",Vegetables and Vegetable Products,34,0.67,0.08,8.79,2.6,0,0,0,0,0.017,0.006,0.035,0,0,0,0,0,0,0.013,0.013,0,0.013,0.026,0.038,0.025,0.008,0.006,0.026,0.023,0.02,0.01,0.029,0.037,0.028,0.072,0.118,0.025,0.024,0.026,0.1,0.008,0.531,0.303,0.117,0,11,0,0,41,6.5,0,0,0,26,0.052,0.56,26,0.146,27,263,0.4,3,0.11,
169293,"Squash, winter, acorn, cooked, baked, without salt",Vegetables and Vegetable Products,56,1.12,0.14,14.58,4.4,0,0,0,0,0.029,0.01,0.059,0,0,0,0,0,0,0.022,0.022,0,0.021,0.044,0.064,0.041,0.014,0.01,0.044,0.038,0.033,0.016,0.048,0.062,0.047,0.12,0.196,0.041,0.04,0.044,0.167,0.013,0.881,0.504,0.194,0,19,0,0,21,10.8,0,0,0,44,0.086,0.93,43,0.242,45,437,0.7,4,0.17,
169292,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,15,1.14,0.36,2.69,1,0,0,0,1.71,0.072,0.029,0.151,0,0,0,0,0,0,0.058,0.058,0,0.014,0.023,0.037,0.035,0.009,0.007,0.022,0.017,0.015,0.006,0.029,0.027,0.033,0.078,0.068,0.024,0.02,0.026,0.035,0.024,0.51,0.288,0.08,0,28,0,9.4,56,12.9,0,0.12,4.2,18,0.052,0.37,19,0.173,37,264,0.2,3,0.33,
169291,"Squash, summer, zucchini, includes skin, raw",Vegetables and Vegetable Products,17,1.21,0.32,3.11,1,0,0,0,2.5,0.084,0.011,0.091,0,0,0.061,61,0,0,0.03,0.03,0,0.026,0.044,0.071,0.067,0.018,0.012,0.043,0.032,0.029,0.01,0.054,0.051,0.063,0.147,0.129,0.046,0.037,0.049,0.045,0.094,0.451,0.204,0.163,0,24,0,9.5,10,17.9,0,0.12,4.3,16,0.053,0.37,18,0.177,38,261,0.2,8,0.32,
169290,"Squash, summer, scallop, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,16,1.03,0.17,3.3,1.9,0,0,0,1.5,0.035,0.013,0.072,0,0,0,0,0,0,0.027,0.027,0,0.022,0.037,0.061,0.057,0.015,0.011,0.036,0.028,0.025,0.009,0.047,0.044,0.054,0.126,0.111,0.039,0.032,0.042,0.051,0.025,0.464,0.079,0.085,0,21,0,6.2,4,10.8,0,0.12,3.5,15,0.083,0.33,19,0.128,28,140,0.2,1,0.24,
169289,"Squash, summer, scallop, raw",Vegetables and Vegetable Products,18,1.2,0.2,3.84,1.2,0,0,0,2.39,0.041,0.015,0.084,0,0,0,0,0,0,0.031,0.031,0,0.026,0.043,0.07,0.067,0.017,0.013,0.042,0.032,0.029,0.011,0.054,0.051,0.063,0.147,0.129,0.045,0.038,0.049,0.07,0.03,0.6,0.102,0.109,0,30,0,7.3,11,18,0,0.13,3.3,19,0.102,0.4,23,0.157,36,182,0.2,1,0.29,
169288,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,34,4.01,0.87,4.8,3.7,0,0,0,0.51,0.157,0,0.371,0,0,0,0,0,0,0,0,0,0.049,0.128,0.205,0.256,0.053,0.029,0.211,0.219,0.22,0.101,0.181,0.489,0.222,0.436,0.516,0.225,0.201,0.173,0.078,0.176,0.439,0.075,0.136,0,121,0,24.8,603,2.2,0,3.54,540.7,153,0.161,1.96,82,0.717,50,302,5.5,97,0.49,
169287,Spinach,Vegetables and Vegetable Products,29,3.63,0.57,4.21,2.9,0,0,0,0.65,0.041,0,0.082,0,0,0,0,0,0,0,0,0,0.049,0.126,0.202,0.251,0.052,0.029,0.207,0.215,0.217,0.1,0.178,0.481,0.218,0.429,0.508,0.221,0.198,0.17,0.094,0.224,0.507,0.094,0.172,0,145,0,22.1,586,5.5,0,2.9,372,129,0.144,1.89,75,0.704,49,346,6,74,0.56,
169287,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",Vegetables and Vegetable Products,29,3.63,0.57,4.21,2.9,0,0,0,0.65,0.041,0,0.082,0,0,0,0,0,0,0,0,0,0.049,0.126,0.202,0.251,0.052,0.029,0.207,0.215,0.217,0.1,0.178,0.481,0.218,0.429,0.508,0.221,0.198,0.17,0.094,0.224,0.507,0.094,0.172,0,145,0,22.1,586,5.5,0,2.9,372,129,0.144,1.89,75,0.704,49,346,6,74,0.56,
169286,"Spinach, canned, regular pack, drained solids",Vegetables and Vegetable Products,23,2.81,0.5,3.4,2.4,0,0,0,0.4,0.081,0.013,0.211,0,0,0,0,0,0,0.033,0.033,0,0.062,0.144,0.219,0.172,0.052,0.034,0.127,0.106,0.12,0.038,0.158,0.159,0.139,0.236,0.338,0.132,0.11,0.102,0.016,0.138,0.388,0.047,0.1,0,98,0,18.4,490,14.3,0,1.94,461.6,127,0.18,2.3,76,0.597,44,346,1.4,322,0.46,
169285,"Spinach, canned, regular pack, solids and liquids",Vegetables and Vegetable Products,19,2.11,0.37,2.92,1.6,0,0,0,0.33,0.06,0.01,0.155,0,0,0,0,0,0,0.023,0.023,0,0.047,0.108,0.164,0.129,0.039,0.025,0.095,0.08,0.09,0.028,0.119,0.119,0.104,0.177,0.253,0.099,0.082,0.076,0.018,0.106,0.271,0.038,0.08,0,58,0,15.2,404,13.5,0,1.6,380.8,83,0.116,1.58,56,0.493,32,230,1.2,319,0.42,
169284,"Soybeans, mature seeds, sprouted, raw",Vegetables and Vegetable Products,122,13.09,6.7,9.57,1.1,0,0,0,0,0.929,1.518,3.783,0,0,0,0,0,0,3.338,3.338,0,0.348,0.58,0.938,0.752,0.138,0.157,0.641,0.477,0.503,0.159,0.62,0.905,0.549,1.774,1.966,0.503,0.674,0.651,0.34,0.118,1.148,0.929,0.176,0,172,0,0,1,15.3,0,0,0,67,0.427,2.1,72,0.702,164,484,0.6,14,1.17,
169283,"Soybeans, green, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,141,12.35,6.4,11.05,4.2,0,0,0,0,0.74,1.209,3.011,0,0,0,0,0,0,2.657,2.657,0,0.332,0.543,0.883,0.739,0.15,0.113,0.559,0.443,0.492,0.15,0.549,0.994,0.555,1.439,2.32,0.514,0.579,0.688,0.26,0.155,1.25,0.128,0.06,0,111,0,0,8,17,0,0,0,145,0.117,2.5,60,0.502,158,539,1.4,14,0.91,
169282,"Soybeans, green, raw",Vegetables and Vegetable Products,147,12.95,6.8,11.05,4.2,0,0,0,0,0.786,1.284,3.2,0,0,0,0,0,0,2.823,2.823,0,0.348,0.57,0.926,0.775,0.157,0.118,0.586,0.464,0.516,0.157,0.576,1.042,0.582,1.508,2.433,0.539,0.607,0.721,0.435,0.175,1.65,0.147,0.065,0,165,0,0,9,29,0,0,0,197,0.128,3.55,65,0.547,194,620,1.5,15,0.99,
169281,"Sesbania flower, cooked, steamed, without salt",Vegetables and Vegetable Products,22,1.14,0.05,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.061,0.095,0.057,0.014,0.011,0.062,0,0.051,0.017,0.069,0.062,0,0,0,0,0,0,0.048,0.043,0.25,0,0,0,57,0,0,0,37,0,0,0,22,0,0.56,12,0,21,107,0.7,11,0,
169280,"Seaweed, agar, raw",Vegetables and Vegetable Products,26,0.54,0.03,6.75,0.5,0,0,0,0.28,0.006,0.003,0.01,0,0,0.008,0,8,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.022,0.055,0.302,0.032,0,85,0,6,0,0,0,0.87,2.3,54,0.061,1.86,67,0.373,5,226,0.7,9,0.58,
169279,"Sauerkraut, canned, solids and liquids",Vegetables and Vegetable Products,19,0.91,0.14,4.28,2.9,0,0,0,1.78,0.034,0.013,0.067,0,0,0,0,0,0,0.034,0.034,0,0.016,0.021,0.029,0.031,0.009,0.008,0.023,0.014,0.025,0.008,0.03,0.053,0.03,0.087,0.209,0.021,0.034,0.037,0.021,0.022,0.143,0.093,0.13,0,24,0,10.4,1,14.7,0,0.14,13,30,0.096,1.47,13,0.151,20,170,0.6,661,0.19,
169278,"Salsify, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,68,2.73,0.17,15.36,3.1,0,0,0,2.9,0.041,0.003,0.074,0,0,0,0,0,0,0.064,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.173,0.392,0.276,0.218,0,15,0,25.9,0,4.6,0,0.19,0.3,47,0.07,0.55,18,0.21,56,283,0.6,16,0.3,
169277,"Salsify, (vegetable oyster), raw",Vegetables and Vegetable Products,82,3.3,0.2,18.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.22,0.5,0.371,0.277,0,26,0,0,0,8,0,0,0,60,0.089,0.7,23,0.268,75,380,0.8,20,0.38,
169276,"Radishes, raw",Vegetables and Vegetable Products,16,0.68,0.1,3.4,1.6,0,0,0,1.86,0.032,0.017,0.048,0,0,0,0,0,0,0.017,0.017,0,0.013,0.02,0.031,0.033,0.01,0.01,0.036,0.009,0.023,0.009,0.035,0.038,0.026,0.064,0.157,0.026,0.022,0.027,0.012,0.039,0.254,0.165,0.071,0,25,0,6.5,0,14.8,0,0,1.3,25,0.05,0.34,10,0.069,20,233,0.6,39,0.28,
169275,"Purslane, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,18,1.49,0.19,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.053,0.091,0.065,0.014,0.01,0.058,0.024,0.05,0.016,0.072,0.057,0.057,0.077,0.219,0.046,0.07,0.045,0.031,0.09,0.46,0.036,0.07,0,9,0,0,93,10.5,0,0,0,78,0.114,0.77,67,0.307,37,488,0.9,44,0.17,
169274,"Purslane, raw",Vegetables and Vegetable Products,20,2.03,0.36,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.112,0.48,0.036,0.073,0,12,0,12.8,0,21,0,0,0,65,0.113,1.99,68,0.303,44,494,0.9,45,0.17,
169273,"Pumpkin pie mix, canned",Vegetables and Vegetable Products,104,1.09,0.13,26.39,8.3,0,0,0,0,0.065,0.016,0.007,0,0,0,0,0,0,0.003,0.003,0,0.017,0.034,0.05,0.059,0.012,0.003,0.035,0.045,0.031,0.013,0.038,0.058,0.031,0.111,0.2,0.029,0.028,0.048,0.016,0.118,0.374,1.137,0.159,0,35,0,0,415,3.5,0,0,0,37,0.068,1.06,16,0.401,45,138,1.1,208,0.27,
169272,"Pumpkin leaves, raw",Vegetables and Vegetable Products,19,3.15,0.4,2.33,0,0,0,0,0,0.207,0.052,0.022,0,0,0,0,0,0,0.01,0.01,0,0.05,0.156,0.318,0.2,0.054,0.032,0.171,0.156,0.156,0.041,0.181,0.217,0,0,0,0,0,0,0.094,0.128,0.92,0.042,0.207,0,36,0,0,97,11,0,0,0,39,0.133,2.22,38,0.355,104,436,0.9,11,0.2,
169271,"Pumpkin flowers, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,15,1.09,0.08,3.3,0.9,0,0,0,2.4,0.041,0.01,0.004,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.032,0.31,0,0.05,0,41,0,13.4,87,5,0,0.04,0,37,0.1,0.88,25,0,34,106,0.7,6,0.1,
169270,"Pumpkin flowers, raw",Vegetables and Vegetable Products,15,1.03,0.07,3.28,0,0,0,0,0,0.036,0.009,0.004,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.075,0.69,0,0,0,59,0,0,97,28,0,0,0,39,0,0.7,24,0,49,173,0.7,5,0,
169269,"Potato salad, home-prepared",Vegetables and Vegetable Products,143,2.68,8.2,11.17,1.3,0,0,0,0,1.429,2.48,3.737,0,68,0,0,0,0,3.345,3.345,0,0.062,0.141,0.202,0.171,0.066,0.051,0.135,0.104,0.116,0.042,0.172,0.152,0.124,0.425,0.387,0.086,0.102,0.164,0.077,0.06,0.89,0.534,0.141,0,7,0,0,32,10,0,0,0,19,0.118,0.65,15,0.101,52,254,4.1,529,0.31,
169268,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",Vegetables and Vegetable Products,333,3.55,18.71,39.68,3.2,0,0,0,0,5.96,11.338,1.405,0,0,0,0,0,0,1.405,1.405,0,0.06,0.153,0.214,0.188,0.04,0.023,0.152,0.089,0.161,0.048,0.18,0.168,0.122,0.821,0.554,0.128,0.114,0.128,0.08,0.037,2.665,0.608,0.213,0,22,0,0,0,6.2,0,0,0,12,0.04,1.66,23,0.285,96,539,0.6,613,0.41,
169267,"Potatoes, frozen, french fried, par fried, extruded, unprepared",Vegetables and Vegetable Products,260,2.83,14.95,30.15,2.9,0,0,0,0,4.544,8.659,1.072,0,0,0,0,0,0,1.072,1.072,0,0.048,0.122,0.171,0.15,0.032,0.018,0.121,0.071,0.129,0.038,0.144,0.134,0.098,0.656,0.442,0.102,0.091,0.102,0.074,0.031,2.241,0.54,0.18,0,22,0,0,0,6.3,0,0,0,9,0.032,1.32,18,0.227,77,430,0.5,490,0.33,
169266,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, oven-heated",Vegetables and Vegetable Products,218,3.44,8.2,34.03,3.2,0,0,0,0,3.894,3.328,0.615,0,0,0,0,0,0,0.615,0.615,0,0.058,0.148,0.207,0.183,0.039,0.021,0.147,0.086,0.156,0.046,0.175,0.163,0.119,0.796,0.537,0.124,0.111,0.124,0.119,0.031,2.413,0.69,0.243,0,17,0,0,0,9.5,0,0,0,10,0.2,1.49,22,0.304,65,480,0.4,45,0.41,
169265,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",Vegetables and Vegetable Products,153,2.42,5.78,23.98,3,0,0,0,0,2.743,2.345,0.433,0,0,0,0,0,0,0.433,0.433,0,0.041,0.104,0.146,0.128,0.027,0.015,0.103,0.061,0.11,0.033,0.123,0.115,0.084,0.56,0.378,0.087,0.078,0.087,0.099,0.023,1.789,0.54,0.18,0,15,0,0,0,8.4,0,0,0,7,0.141,1.05,16,0.214,46,338,0.3,32,0.29,
169264,"Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated",Vegetables and Vegetable Products,158,2.75,5.48,25.55,2,0,0,23.2,0.37,0.848,1.874,1.502,0,0,0.223,223,0,0,1.278,1.266,0,0.056,0.096,0.161,0.162,0.044,0.044,0.117,0.094,0.095,0.024,0.152,0.159,0.111,0.609,0.491,0.09,0.101,0.12,0.13,0.032,2.077,0.463,0.261,0,23,0,23.7,0,8.6,0,0.39,7.4,12,0.104,0.57,24,0.154,87,478,0.4,324,0.35,
169263,"Okra, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,29,1.63,0.24,6.41,2.1,0,0,0,2.87,0.063,0.04,0.064,0,0,0,0,0,0,0.063,0.063,0,0.025,0.056,0.086,0.066,0.017,0.015,0.053,0.071,0.053,0.014,0.074,0.069,0.059,0.118,0.221,0.036,0.037,0.036,0.073,0.096,0.616,0.209,0.037,0,100,0,11.1,15,9.6,0,0.32,47.8,74,0.076,0.52,40,0.844,37,184,0.6,3,0.49,
169262,"Okra, frozen, unprepared",Vegetables and Vegetable Products,30,1.69,0.25,6.63,2.2,0,0,0,2.97,0.065,0.041,0.066,0,0,0,0,0,0,0.065,0.065,0,0.026,0.058,0.089,0.068,0.018,0.016,0.055,0.073,0.055,0.014,0.077,0.071,0.061,0.122,0.228,0.037,0.038,0.037,0.089,0.105,0.708,0.216,0.042,0,148,0,11.4,18,12.4,0,0.33,49.4,81,0.083,0.57,43,0.873,42,211,0.6,3,0.53,
169261,"Okra, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,22,1.87,0.21,4.51,2.5,0,0,0,2.4,0.045,0.028,0.046,0,0,0,0,0,0,0.045,0.045,0,0.029,0.065,0.098,0.075,0.02,0.018,0.061,0.081,0.061,0.016,0.085,0.078,0.068,0.135,0.253,0.041,0.042,0.041,0.132,0.055,0.871,0.213,0.187,0,46,0,8.7,14,16.3,0,0.27,40,77,0.085,0.28,36,0.294,32,135,0.4,6,0.43,
169260,"Okra, raw",Vegetables and Vegetable Products,33,1.93,0.19,7.45,3.2,0,0,0.34,1.48,0.026,0.017,0.027,0,0,0,0,0,0,0.026,0.026,0,0.031,0.069,0.105,0.081,0.021,0.019,0.065,0.087,0.065,0.017,0.091,0.084,0.073,0.145,0.271,0.044,0.045,0.044,0.2,0.06,1,0.245,0.215,0,60,0,12.3,36,23,0,0.27,31.3,82,0.109,0.62,57,0.788,61,299,0.7,7,0.58,
169259,"Mustard greens, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,19,2.27,0.25,3.11,2.8,0,0,0,0.32,0.013,0.113,0.047,0,0,0,0,0,0,0.024,0.024,0,0.041,0.083,0.07,0.103,0.021,0.034,0.06,0.12,0.06,0.025,0.088,0.166,0,0,0,0,0,0,0.04,0.053,0.258,0.016,0.108,0,70,0,0.3,354,13.8,0,1.35,335.1,101,0.058,1.12,13,0.294,24,139,0.6,25,0.2,
169258,"Mustard greens, frozen, unprepared",Vegetables and Vegetable Products,20,2.49,0.27,3.41,3.3,0,0,0,0,0.014,0.124,0.051,0,0,0,0,0,0,0.027,0.027,0,0.045,0.091,0.076,0.113,0.023,0.037,0.066,0.132,0.066,0.027,0.097,0.181,0,0,0,0,0,0,0.048,0.061,0.314,0.019,0.131,0,138,0,0,258,25.3,0,0,0,116,0.067,1.29,15,0.339,30,170,0.7,29,0.23,
169257,"Mustard greens, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,26,2.56,0.47,4.51,2,0,0,0,1.41,0.012,0.11,0.046,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.063,0.433,0.12,0.098,0,9,0,0.4,618,25.3,0,1.78,592.7,118,0.146,0.87,13,0,42,162,0.6,9,0.22,
169256,"Mustard greens, raw",Vegetables and Vegetable Products,27,2.86,0.42,4.67,3.2,0,0,0,1.32,0.01,0.092,0.038,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.11,0.8,0.21,0.18,0,12,0,0.5,151,70,0,2.01,257.5,115,0.165,1.64,32,0,58,384,0.9,20,0.25,
169255,"Mushrooms, portabella, raw",Vegetables and Vegetable Products,22,2.11,0.35,3.87,1.3,0,0,0,2.5,0.01,0.044,0.296,0,0,0,0,0,0,0.148,0.148,0,0.058,0.082,0.13,0.122,0.029,0.01,0.076,0.014,0.101,0.035,0.076,0.082,0.168,0.221,0.319,0.096,0.076,0.092,0.059,0.13,4.494,1.14,0.148,0.05,28,0,21.2,0,0,0.3,0.02,0,3,0.286,0.31,0,0.069,108,364,18.6,9,0.53,
169254,"Mushrooms, canned, drained solids",Vegetables and Vegetable Products,25,1.87,0.29,5.09,2.4,0,0,0,2.34,0.038,0.005,0.113,0,0,0,0,0,0,0.111,0.111,0,0.034,0.046,0.072,0.065,0.019,0.007,0.052,0.026,0.065,0.021,0.14,0.047,0.12,0.118,0.207,0.055,0.046,0.057,0.085,0.021,1.593,0.811,0.061,0,12,0,20.4,0,0,0.2,0.01,0,11,0.235,0.79,15,0.086,66,129,4.1,425,0.72,
169253,"Mushrooms, white, stir-fried",Vegetables and Vegetable Products,26,3.58,0.33,4.04,1.8,0,0,0,0,0.04,0,0.16,0,0,0,0,0,0,0.16,0.16,0,0.061,0.082,0.13,0.116,0.034,0.013,0.092,0.047,0.116,0.037,0.251,0.084,0.215,0.211,0.371,0.099,0.082,0.102,0.096,0.463,3.987,1.45,0.042,0,20,0,21.9,0,0,0.2,0,0,4,0.291,0.25,11,0.047,105,396,13.9,12,0.57,
169252,"Mushrooms, white, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,28,2.17,0.47,5.29,2.2,0,0,0,2.34,0.061,0.008,0.183,0,0,0,0,0,0,0.179,0.179,0,0.04,0.053,0.084,0.075,0.022,0.009,0.06,0.031,0.075,0.024,0.163,0.055,0.14,0.137,0.24,0.064,0.053,0.066,0.073,0.3,4.46,2.16,0.095,0,18,0,20.4,0,4,0.2,0.01,0,6,0.504,1.74,12,0.115,87,356,11.9,2,0.87,
169251,"Mushrooms, white",Vegetables and Vegetable Products,22,3.09,0.34,3.26,1,0,0,0,1.98,0.05,0,0.16,0,0,0,0,0,0,0.16,0.16,0,0.057,0.076,0.12,0.107,0.031,0.012,0.085,0.044,0.107,0.035,0.232,0.078,0.199,0.195,0.343,0.092,0.076,0.094,0.081,0.402,3.607,1.497,0.104,0.04,17,0,17.3,0,2.1,0.2,0.01,0,3,0.318,0.5,9,0.047,86,318,9.3,5,0.52,
169251,"Mushrooms, white, raw",Vegetables and Vegetable Products,22,3.09,0.34,3.26,1,0,0,0,1.98,0.05,0,0.16,0,0,0,0,0,0,0.16,0.16,0,0.057,0.076,0.12,0.107,0.031,0.012,0.085,0.044,0.107,0.035,0.232,0.078,0.199,0.195,0.343,0.092,0.076,0.094,0.081,0.402,3.607,1.497,0.104,0.04,17,0,17.3,0,2.1,0.2,0.01,0,3,0.318,0.5,9,0.047,86,318,9.3,5,0.52,
169250,"Lotus root, raw",Vegetables and Vegetable Products,74,2.6,0.1,17.23,4.9,0,0,0,0,0.03,0.02,0.02,0,0,0,0,0,0,0.014,0.014,0,0.038,0.054,0.069,0.094,0.022,0.022,0.047,0.029,0.051,0.02,0.055,0.088,0.054,0.369,0.139,0.156,0.136,0.06,0.16,0.22,0.4,0.377,0.258,0,13,0,0,0,44,0,0,0,45,0.257,1.16,23,0.261,100,556,0.7,40,0.39,
169249,"Lettuce, green leaf, raw",Vegetables and Vegetable Products,15,1.36,0.15,2.87,1.3,0,0,0,0.78,0.02,0.006,0.082,0,0,0,0,0,0,0.024,0.024,0,0.022,0.084,0.079,0.084,0.016,0.016,0.055,0.032,0.059,0.009,0.07,0.071,0.056,0.142,0.182,0.057,0.048,0.039,0.07,0.08,0.375,0.134,0.09,0,38,0,13.6,370,9.2,0,0.22,126.3,36,0.029,0.86,13,0.25,29,194,0.6,28,0.18,
169248,"Lettuce, iceberg (includes crisphead types), raw",Vegetables and Vegetable Products,14,0.9,0.14,2.97,1.2,0,0,0,1.97,0.018,0.006,0.074,0,0,0,0,0,0,0.021,0.021,0,0.009,0.018,0.025,0.024,0.005,0.005,0.023,0.007,0.025,0.009,0.024,0.015,0.025,0.125,0.194,0.015,0.01,0.025,0.041,0.025,0.123,0.091,0.042,0,29,0,6.7,25,2.8,0,0.18,24.1,18,0.025,0.41,7,0.125,20,141,0.1,10,0.15,
169247,"Lettuce, cos or romaine, raw",Vegetables and Vegetable Products,17,1.23,0.3,3.29,2.1,0,0,0,1.19,0.039,0.012,0.16,0,0,0,0,0,0,0.047,0.047,0,0.021,0.045,0.076,0.064,0.015,0.006,0.065,0.025,0.043,0.01,0.055,0.054,0.056,0.139,0.178,0.049,0.045,0.05,0.072,0.067,0.313,0.142,0.074,0,136,0,9.9,436,4,0,0.13,102.5,33,0.048,0.97,14,0.155,30,247,0.4,8,0.23,
